,probabilidad
51224,0.7994410512167016
36180,0.7994304661404117
273,0.7994250230520813
41938,0.7994196808663615
55657,0.7994033045838206
53381,0.7994033045838206
57129,0.7994033045838206
50982,0.7994033045838206
48319,0.7994033045838206
55849,0.7994033045838206
42860,0.7994033045838206
47152,0.7994033045838206
46770,0.7994033045838206
55392,0.7994033045838206
44359,0.7993988744685148
30906,0.7993960111249744
25089,0.7993960111249744
20010,0.7993960111249744
36563,0.7993857009322756
41539,0.7993843333665933
39695,0.799374466005582
51897,0.799372047513185
19448,0.7993650771567749
6637,0.7993594625970755
24986,0.7993588401432172
19584,0.7993364622419337
46283,0.7993364622419337
27176,0.7993364622419337
23051,0.7993364622419337
1134,0.7993364622419337
34048,0.7993364622419337
36494,0.7993364622419337
18668,0.7993364622419337
6113,0.7993364622419337
1285,0.7993364622419337
3819,0.7993364622419337
3943,0.7993364622419337
30554,0.7993326481074627
51528,0.7993311236866538
58849,0.799322564489477
55162,0.799322564489477
49124,0.7993150884179738
12189,0.7993131014980136
25996,0.7993126823723139
28419,0.7993126823723139
20299,0.7993126823723139
48987,0.799300386813816
2811,0.7993003446652668
44742,0.7993003446652668
41889,0.7992998283801267
59146,0.7992932774711707
34417,0.7992784114804052
9501,0.7992726617322314
1017,0.799267460005818
45576,0.7992548662717331
25731,0.7992387030425719
3275,0.7992387030425719
21334,0.7992387030425719
38086,0.7992321502502043
17557,0.7992321502502043
33648,0.7992321502502043
27383,0.7992321502502043
13318,0.7992321502502043
57961,0.7992321502502043
39110,0.7992321502502043
3761,0.7992321502502043
7240,0.7992240527634831
23902,0.7992187991730266
6991,0.7992144142680658
15104,0.7992144142680658
14527,0.7992144142680658
14135,0.7992119194987594
38713,0.7992119000992641
35276,0.7992103212131855
20364,0.7992103212131855
4960,0.7992085375015417
29373,0.7992085375015417
17755,0.7992061555291509
58237,0.7991988325076684
44245,0.7991988325076684
6493,0.7991892691339915
22495,0.7991887585904535
29546,0.7991842999431078
40749,0.7991842999431078
4132,0.7991744501323093
37461,0.7991744501323093
2559,0.7991723591049831
55769,0.799162385585067
58499,0.799162385585067
23348,0.7991609736416427
46009,0.7991576337416807
21216,0.799153928845808
752,0.7991515866169998
49569,0.7991462482783405
7795,0.7991428564806934
41615,0.7991409931548628
42464,0.7991409931548628
40556,0.7991359993978746
47670,0.7991347978065714
2517,0.7991228584477418
37070,0.799100280878427
3737,0.7990952636179504
40481,0.7990952636179504
18711,0.7990952636179504
3681,0.7990952636179504
24814,0.7990952636179504
3042,0.7990952636179504
23448,0.7990952636179504
18554,0.7990952636179504
30782,0.7990952636179504
19134,0.7990952636179504
24496,0.7990952636179504
34249,0.7990952636179504
1855,0.7990952636179504
37024,0.7990952636179504
34550,0.7990952636179504
36000,0.7990952636179504
15487,0.7990952636179504
31727,0.7990952636179504
10810,0.7990952636179504
35033,0.7990952636179504
734,0.7990952636179504
45889,0.7990946947577117
46871,0.7990946947577117
34856,0.7990946947577117
1533,0.7990940763381739
33908,0.7990940763381739
25207,0.7990940763381739
25979,0.7990925201093483
18611,0.7990909392716848
38187,0.7990909392716848
53459,0.7990904048681085
47543,0.7990904048681085
58639,0.7990904048681085
46320,0.7990904048681085
43669,0.7990904048681085
57706,0.799085679635649
43272,0.7990829200803902
49382,0.7990829200803902
31549,0.799076117986209
15401,0.7990725394041669
36392,0.7990725394041669
15630,0.7990707507872062
36826,0.7990698213238997
33512,0.7990698213238997
15451,0.7990693646978643
59042,0.7990591916878115
33521,0.7990530520014593
16263,0.7990530520014593
57160,0.7990527957381615
36086,0.7990515307737827
36325,0.7990515307737827
56003,0.7990381408396163
2017,0.7990239759223756
39054,0.7990142834004944
33851,0.7990142834004944
54040,0.7990084794921488
26066,0.7990016869570137
32230,0.7990016869570137
29323,0.798998325324682
13972,0.7989927933453258
30735,0.7989913767643149
40850,0.7989913767643149
51958,0.798989887726258
46154,0.798986124826458
42846,0.798986124826458
59791,0.7989793253937121
18390,0.7989393607678368
34125,0.7989393607678368
55311,0.7989378694503139
57938,0.798937642610785
40002,0.798937642610785
38169,0.798937642610785
41279,0.7989320242127866
41461,0.7989309527518109
9320,0.7989309527518109
2911,0.7989309527518109
25045,0.7989309527518109
41590,0.7989309527518109
8525,0.7989309527518109
31839,0.7989309527518109
5360,0.7989309527518109
6402,0.7989226670101751
15381,0.7989226670101751
34604,0.7989226670101751
24521,0.7989176687248837
37287,0.7989176687248837
38725,0.7989176687248837
27611,0.7989124273528301
27796,0.7989049754976615
25329,0.7989049754976615
4546,0.7989015250341182
48066,0.7989015250341182
48273,0.7989015250341182
43920,0.7989015250341182
20743,0.7989015250341182
16476,0.7989015250341182
5748,0.7989015250341182
51324,0.7989015250341182
14521,0.7989015250341182
31121,0.7988887031822052
46178,0.7988844912903411
55332,0.7988631551061193
45769,0.7988593571716476
55315,0.7988593571716476
56654,0.7988593571716476
43982,0.7988593571716476
52023,0.7988579731556508
51292,0.7988333306190556
52153,0.7988333306190556
48234,0.7988333306190556
45743,0.7988333306190556
44998,0.7988333306190556
38675,0.7988333306190556
39651,0.7988253333383933
35753,0.7988253333383933
2321,0.7988253333383933
35022,0.7988253333383933
9571,0.7988253333383933
36031,0.7988240505999147
14570,0.7988167286619099
46825,0.7988163090828654
51239,0.7988032774829585
15425,0.7987998186329013
47904,0.7987804774948161
15374,0.7987683484850789
6897,0.798766823617036
10853,0.798766823617036
35280,0.798766823617036
15512,0.798766823617036
6816,0.798766823617036
29953,0.7987640456237904
58276,0.7987635910996567
6405,0.7987630815638259
32931,0.7987596046778471
38191,0.7987588272960284
28012,0.7987569737674352
1750,0.7987517543410847
2810,0.7987517543410847
23270,0.7987517543410847
36224,0.7987517543410847
2103,0.7987399545650556
56283,0.7987292973057171
28299,0.7987292036013468
35776,0.7987292036013468
21107,0.7987292036013468
38674,0.7987292036013468
25738,0.7987292036013468
22461,0.7987292036013468
37636,0.7987292036013468
16566,0.7987292036013468
38619,0.7987292036013468
4975,0.7987292036013468
2050,0.7987271883011914
49319,0.7987234942451511
56508,0.7987234942451511
16776,0.7987212595250491
56613,0.7987101585221675
50130,0.7987101585221675
56615,0.7987101585221675
50856,0.7987101585221675
28386,0.798708021496917
16404,0.7986986376588634
5899,0.7986975951253661
57714,0.798677230758562
37728,0.7986682665615636
1999,0.7986682665615636
7623,0.7986682665615636
33911,0.79866529168317
44875,0.79866529168317
3741,0.79866529168317
35272,0.79866529168317
49076,0.79866529168317
46524,0.7986608856423122
4119,0.7986572066058218
6589,0.7986572066058218
53284,0.7986521528772682
31595,0.7986503476048962
43269,0.7986460876504922
45911,0.7986439756133036
44435,0.7986439756133036
40541,0.7986224105669574
34268,0.798608012071038
1973,0.7985963121325178
50187,0.7985935347680613
50354,0.7985907751746465
60117,0.7985907751746465
43818,0.7985907751746465
974,0.7985899795178744
55320,0.7985836399008761
25993,0.7985836399008761
21862,0.7985836399008761
56576,0.7985836399008761
41524,0.7985836399008761
30851,0.7985836399008761
44712,0.7985836399008761
22875,0.7985836399008761
56628,0.7985836399008761
48241,0.7985750683560315
47722,0.7985746910330523
59703,0.7985651485636397
27282,0.7985645270001553
20224,0.7985619123196266
3992,0.7985619123196266
40604,0.7985619123196266
21820,0.7985619123196266
13734,0.7985619123196266
39702,0.7985619123196266
14767,0.7985619123196266
16044,0.7985619123196266
39401,0.7985619123196266
1234,0.7985619123196266
416,0.7985619123196266
27247,0.7985619123196266
7591,0.7985619123196266
9027,0.7985619123196266
16432,0.7985619123196266
7157,0.7985619123196266
6355,0.7985619123196266
44908,0.7985533250294158
54093,0.7985441465159892
54336,0.7985376213713667
56328,0.7985376213713667
50019,0.7985376213713667
52558,0.7985376213713667
46357,0.7985376213713667
55662,0.7985376213713667
55832,0.7985376213713667
43010,0.7985376213713667
43012,0.7985376213713667
44064,0.7985376213713667
43875,0.7985356428666571
20520,0.7985208136496665
21348,0.7985208136496665
1736,0.7985208136496665
32481,0.7985208136496665
49065,0.7985198393911737
26951,0.7985177669161339
24037,0.7985177669161339
38500,0.7985164220250228
19452,0.7984793279091468
56634,0.798477598071375
51837,0.798477598071375
54161,0.7984738998010136
22492,0.7984701676447941
23666,0.7984619717016195
13989,0.7984619717016195
57936,0.7984596334378172
15194,0.7984547168878594
38890,0.7984370047259307
35543,0.7984370047259307
21322,0.7984370047259307
3004,0.7984370047259307
5552,0.7984370047259307
24077,0.7984370047259307
15741,0.7984370047259307
10199,0.798436482315969
56216,0.7984343342158658
22782,0.7984310091704324
34228,0.7984310091704324
243,0.7984295199382122
27830,0.7984218247568402
39895,0.7984218247568402
22907,0.7984165052989393
41945,0.7984097837950683
41951,0.7984097837950683
49465,0.7983984285377537
55404,0.7983984285377537
55622,0.7983984285377537
60076,0.7983927594547586
50886,0.7983797880801531
14045,0.7983758394427928
38314,0.7983738049821828
21687,0.7983729338542551
38591,0.7983707840437506
33439,0.7983656231629122
16551,0.7983656231629122
31468,0.7983656231629122
9258,0.7983656231629122
40868,0.7983656231629122
31010,0.7983656231629122
32075,0.7983656231629122
30031,0.7983656231629122
28894,0.7983656231629122
29555,0.7983648646527105
9650,0.7983648646527105
22114,0.7983648646527105
40605,0.7983648646527105
41501,0.7983515099733196
18753,0.7983487310556121
32861,0.7983487310556121
3941,0.7983487310556121
39281,0.7983458279161694
58666,0.7983404016735965
16008,0.7983381553380697
454,0.7983381553380697
15941,0.7983381553380697
2565,0.7983381553380697
15301,0.7983381553380697
16900,0.7983381553380697
192,0.7983348794333861
26325,0.7983348794333861
30479,0.7983328641332307
22459,0.7983288268230868
38088,0.7983194193438147
4415,0.7983136973289563
9840,0.7983136973289563
39403,0.7983068435687902
34678,0.7983068435687902
10838,0.7983068435687902
15478,0.7983068435687902
50199,0.7982924986046134
1464,0.7982906993798236
49886,0.7982795163292375
21515,0.7982712879917738
4098,0.7982707431220626
4710,0.7982664720520213
480,0.7982664720520213
34792,0.7982642944664903
10681,0.7982557021316947
6391,0.7982473844374819
51460,0.7982256659692213
55910,0.7982256659692213
57611,0.7982201249867281
54705,0.7982039737200799
58065,0.7981845069453751
59055,0.7981798225036137
4527,0.7981675881516659
109,0.7981675881516659
15241,0.7981636364599758
2277,0.7981636364599758
46429,0.798150892362764
51393,0.798150892362764
30781,0.7981505112433712
47351,0.7981478093027956
57498,0.7981325488855802
20111,0.798124876807363
41588,0.798124876807363
54007,0.798124876807363
16350,0.798124876807363
5074,0.7981207584726958
53427,0.7981207584726958
43766,0.7981207584726958
52992,0.7981201594522087
29177,0.7981168087276315
47331,0.7981146345776214
30066,0.7981133017290175
39640,0.7981133017290175
57879,0.7981059323973025
44119,0.7981032507855494
43681,0.7981032507855494
14189,0.7980939042073617
23409,0.7980915582889815
52122,0.7980892136118524
45006,0.7980878853656145
42787,0.7980745347529227
35066,0.7980739434169195
33725,0.7980739434169195
56700,0.798064872069274
32969,0.7980546525572371
2870,0.7980524693853975
24722,0.7980524693853975
14488,0.7980524693853975
20897,0.7980524693853975
9806,0.7980367756534666
3310,0.7980361346382845
17923,0.7980335772625406
41733,0.7980295374491274
14952,0.7980235330821818
26618,0.7980167813338418
34214,0.7980023238800634
44954,0.7979913593766537
17765,0.7979786239952097
20907,0.7979729590889412
6122,0.7979585848325289
39668,0.7979585848325289
50639,0.7979563878331086
44595,0.7979563878331086
32370,0.7979488341849835
2341,0.7979449785174824
26106,0.7979449785174824
43305,0.7979399451285774
23265,0.7979385610679383
52131,0.7979241257325486
45803,0.7979210647424355
57645,0.7979205652902986
19542,0.7979141761479613
31700,0.7978951131345854
42563,0.7978885809338062
18155,0.7978595412450841
21917,0.7978486933556016
37951,0.7978486933556016
51495,0.7978464280498876
20973,0.7978428513968937
3477,0.7978428513968937
422,0.7978428513968937
19733,0.7978428513968937
1600,0.7978428513968937
24113,0.7978428513968937
4195,0.7978428513968937
30119,0.7978428513968937
29066,0.7978428513968937
21233,0.7978428513968937
31599,0.7978428513968937
14143,0.7978428513968937
20925,0.7978428513968937
30403,0.7978428513968937
24929,0.7978378565788103
41995,0.7978225802075928
58299,0.7978157003659683
59970,0.7978150419689513
50784,0.7978150419689513
20732,0.7978150419689513
36700,0.7978150419689513
51146,0.7978064120115723
49698,0.7978064120115723
53225,0.7978064120115723
50247,0.7978064120115723
56933,0.7978064120115723
55740,0.7978064120115723
43760,0.7978064120115723
48425,0.7978064120115723
54013,0.7978064120115723
29042,0.797799118552726
5049,0.797799118552726
23635,0.7977960313353492
9035,0.7977960313353492
38813,0.7977960313353492
47632,0.7977720526908774
59720,0.797764478535014
58764,0.7977640026743897
47296,0.7977640026743897
3202,0.7977619384245844
3745,0.7977617221532373
5422,0.7977617221532373
11267,0.7977617221532373
4498,0.7977567092155436
53593,0.79775660805511
57732,0.7977563458722623
48488,0.7977508205100877
47100,0.7977500968557133
44632,0.7977500379460905
32800,0.7977450283955759
34032,0.797739985001756
11647,0.797739985001756
33038,0.797739985001756
12571,0.797739985001756
6215,0.7977328297555164
4566,0.7977328297555164
19558,0.7977328297555164
5525,0.797730339794054
41076,0.7977189775610566
51142,0.7977021319699219
43775,0.7977021319699219
4554,0.7976972341210208
14960,0.7976972341210208
43738,0.7976879376191253
17290,0.7976660692532874
16943,0.7976652483582304
12393,0.7976576859891108
1046,0.7976553679113005
5233,0.7976553679113005
5756,0.7976553679113005
19341,0.7976553679113005
8404,0.7976553679113005
26288,0.7976553679113005
29541,0.7976536497542488
4638,0.7976536497542488
26060,0.7976536497542488
17721,0.7976418104703236
40661,0.7976175216958175
23041,0.7976175216958175
4883,0.7976175216958175
31880,0.7976156117320967
42730,0.7976028881131815
51873,0.7976015453847214
50122,0.7975844184880725
59370,0.7975767641819878
53941,0.7975649968568225
14732,0.797564266867935
48919,0.7975611754546007
51367,0.7975555393753098
17412,0.797555354060557
11413,0.797555354060557
39966,0.7975515505901797
44352,0.7975325199075682
36196,0.7975288834724942
5270,0.7975219759379321
21629,0.7975144113959793
28957,0.7975106693427694
4442,0.7975106693427694
29749,0.797507602354748
45847,0.7974980135022398
43265,0.7974974329031904
57962,0.7974889430413444
34936,0.7974881210850211
6283,0.7974881210850211
40931,0.7974881210850211
15510,0.7974818779663274
20328,0.7974818779663274
3150,0.7974818779663274
36013,0.7974818779663274
23008,0.7974745979219892
56977,0.7974711629694267
31319,0.7974707554902493
11757,0.7974634477071525
31536,0.7974634477071525
31432,0.7974634477071525
40358,0.7974634477071525
35991,0.7974559617085194
39247,0.7974498737244528
49059,0.7974469861763335
53639,0.7974469861763335
34177,0.7974392672644858
22711,0.797438272749169
39691,0.7974381451221598
38474,0.7974381451221598
19102,0.7974354653130291
22559,0.7974354653130291
44203,0.7974261656656313
52176,0.7974261656656313
49070,0.7974261656656313
57172,0.7974261656656313
46769,0.7974261656656313
48896,0.7974261656656313
43256,0.7974261656656313
30752,0.7974218987528042
10635,0.7974060053649058
7417,0.7974006477013922
50329,0.7974002152320049
38216,0.7973985473176439
23151,0.7973985473176439
30705,0.7973975807133709
25106,0.7973842737050275
17027,0.7973842737050275
39289,0.7973842737050275
38164,0.7973842737050275
26968,0.7973842737050275
21318,0.797380021918663
1244,0.797377039962808
13671,0.7973739028963188
50433,0.7973699681808628
21203,0.7973623850475828
2146,0.797358985938549
56814,0.7973572671655144
6440,0.7973384814932909
45344,0.7973307496719523
6044,0.7973169877750798
24707,0.7973165847547116
1649,0.7973103690511049
5345,0.79730950009857
26567,0.79730950009857
32612,0.79730950009857
26942,0.79730950009857
29563,0.79730950009857
39936,0.79730950009857
10217,0.79730950009857
3442,0.79730950009857
23609,0.79730950009857
40492,0.7973073554329358
37617,0.7973073554329358
555,0.7972996470443399
9799,0.7972996470443399
48401,0.7972996470443399
23230,0.7972996470443399
12016,0.7972996470443399
41486,0.7972996470443399
2981,0.7972996470443399
50216,0.7972996470443399
46153,0.7972996470443399
44775,0.7972925110853998
45926,0.7972852091503101
39073,0.7972762761403399
51680,0.7972496781857112
18599,0.7972372753498767
48686,0.7972369609144412
6703,0.7972356583710547
47016,0.7972243166703372
50026,0.7972243166703372
49863,0.7972243166703372
38827,0.7972184722953972
51539,0.797216695103409
58455,0.7972146556963472
57323,0.7972019070522789
13112,0.7971967981671797
34442,0.7971953909774641
22892,0.7971935425057091
38613,0.7971888136004373
24957,0.7971888136004373
16430,0.797187399330766
36623,0.7971850012631707
14119,0.7971836013962943
4870,0.7971836013962943
40739,0.7971836013962943
18610,0.7971771077171557
14100,0.797166555677888
24684,0.7971645468667552
45385,0.7971586716205639
25392,0.7971584852558421
3272,0.7971530118693946
26168,0.7971530118693946
5970,0.7971530118693946
16217,0.7971530118693946
29945,0.7971530118693946
22703,0.7971530118693946
20167,0.7971530118693946
4688,0.7971530118693946
11954,0.7971530118693946
12893,0.7971530118693946
14061,0.7971530118693946
43061,0.7971465248831484
31545,0.797137831900304
21126,0.797137831900304
11223,0.797137831900304
8288,0.797137831900304
8818,0.797137831900304
21228,0.797137831900304
23654,0.7971275217076053
29450,0.7971275217076053
15822,0.7971179421707292
17405,0.7971179421707292
59277,0.7971149795261145
2860,0.797112452431654
18402,0.797112452431654
41557,0.797112452431654
59088,0.7971102193008933
13384,0.7970997722688153
13232,0.7970997722688153
16397,0.7970997722688153
25683,0.7970937969170602
56152,0.7970860375170632
53205,0.7970860375170632
57671,0.7970860375170632
57984,0.7970632082498063
5615,0.7970612332539179
10,0.7970511392142717
17814,0.7970501946666654
16870,0.7970408386832754
30734,0.797039005466188
24533,0.7970372241614813
39194,0.7970360755732914
5304,0.7970257653805924
53133,0.7970247337146219
38044,0.7970208729481265
4843,0.7970025785607322
59906,0.7970025785607322
8437,0.7970025785607322
6898,0.7970025785607322
40101,0.7969899495370666
20104,0.7969899495370666
8753,0.7969899495370666
35155,0.7969899495370666
42926,0.7969881086535029
27017,0.7969805587500001
15323,0.7969805587500001
13494,0.7969775248770803
45974,0.796960497803945
53403,0.7969557990175016
54366,0.7969534944746481
1282,0.7969226104101959
39331,0.7969212625179869
6740,0.7969212625179869
57650,0.7969201667987861
31014,0.7969151759306092
1697,0.7969150193992931
30170,0.7969150193992931
33034,0.7969150193992931
30728,0.7969150193992931
2795,0.7969150193992931
18453,0.7969150193992931
9092,0.7969150193992931
11455,0.7969150193992931
18955,0.7969139196743822
41353,0.7969053741915915
22234,0.7969053741915915
16143,0.796903896923215
27979,0.7969018178282373
15878,0.7969008274131912
46809,0.7969002826667233
10371,0.796899312580678
51936,0.796898319461936
26184,0.7968882058248452
5100,0.7968844714379799
55086,0.7968835584362554
43047,0.7968835584362554
31133,0.7968695199228356
36375,0.7968562077420762
52357,0.796846365216748
48164,0.7968389635053416
39442,0.7968249321845918
7183,0.7968249321845918
36064,0.7968219278581142
57884,0.7968176296173248
35273,0.7968099113508255
5559,0.7968038578305296
6034,0.796802473999219
4355,0.796802473999219
7367,0.796801202597542
16770,0.7968000571643409
27898,0.7968000571643409
2956,0.7967992183377481
5730,0.7967889747665404
4974,0.796783722417228
22707,0.7967829712988319
32961,0.7967785886002265
36508,0.7967648367049882
48824,0.7967557371553652
6211,0.7967443669261141
25215,0.7967354113960851
56099,0.7967348997350227
38881,0.7967236180027684
54652,0.7967042446602328
44651,0.7966831299730249
39122,0.7966762452425865
33636,0.7966631554825583
37581,0.7966631554825583
9167,0.7966631554825583
52146,0.796662751704787
50598,0.7966574581033031
39036,0.7966353027497584
46711,0.796628773396973
44694,0.7966273590165872
53582,0.7966273590165872
46503,0.7966273590165872
26770,0.7966192158318517
58739,0.7966192158318517
4270,0.7966192158318517
4123,0.7966183927207499
28500,0.7966167428292599
49962,0.7966022106294649
13129,0.7965968937580178
54848,0.7965807091051563
57947,0.7965807091051563
44061,0.7965807091051563
52977,0.7965807091051563
49006,0.7965807091051563
58076,0.7965807091051563
47626,0.7965807091051563
59175,0.7965807091051563
22219,0.7965761727753886
38802,0.7965761727753886
35247,0.7965761727753886
4672,0.7965761727753886
49061,0.7965675477474602
24072,0.7965583606235508
57254,0.7965539997905157
45219,0.7965539997905157
55807,0.7965539997905157
45700,0.7965539997905157
57453,0.7965539997905157
49165,0.7965539997905157
36001,0.7965446371357728
11885,0.7965446371357728
57551,0.7965433607338591
42514,0.7965421362831716
51228,0.7965179079894436
48817,0.7965134437525139
44833,0.7965115904533331
49541,0.7965105465434295
50875,0.7965050336462194
40609,0.7965019470197124
57430,0.7965018739684968
7223,0.7964978622709424
26254,0.7964907061822017
56197,0.7964871324442196
34338,0.7964804175344599
50972,0.7964796961572564
18394,0.7964715312146047
28239,0.7964649124906297
44765,0.796459160120447
50357,0.796459160120447
4955,0.7964586004840973
6856,0.7964546228733625
55126,0.7964532751044999
32040,0.7964495967467702
2746,0.7964495967467702
16122,0.7964495967467702
40776,0.7964037220973298
33064,0.7964037220973298
14669,0.796402955690244
25380,0.796402955690244
34544,0.796402955690244
28163,0.7964012375331921
28751,0.7963994778555447
25401,0.7963918187894017
9582,0.7963918187894017
26692,0.7963918187894017
23911,0.796389398249267
58762,0.7963856389497335
45445,0.7963856389497335
48978,0.7963856389497335
51512,0.7963839484971651
43955,0.7963761642616867
56173,0.7963761642616867
49243,0.7963760685882133
41716,0.7963691834605028
52641,0.7963664916906525
1335,0.796348085945234
16364,0.7963479998294791
33501,0.7963439673722092
14858,0.7963399661494426
16536,0.7963339688461569
49953,0.7963277010531572
38469,0.7963248020854605
55486,0.7963054192158713
3933,0.79629921968696
28057,0.79629921968696
29153,0.79629921968696
27099,0.79629921968696
33503,0.796274611013273
5041,0.796274611013273
59501,0.7962615156052285
57659,0.7962615156052285
54898,0.7962550170673732
23985,0.7962538779414012
24457,0.7962504010554223
45771,0.7962497562196746
3579,0.7962497562196746
5828,0.7962494861351507
52952,0.796248527051032
12569,0.7962360924664519
41999,0.7962287363638326
58426,0.79621875074837
930,0.7962161797099417
31091,0.7962035494874629
19186,0.7962035494874629
16338,0.7962035494874629
1935,0.7962035494874629
50316,0.7962031836542837
59238,0.7961737534445747
41930,0.7961712852073407
17952,0.7961621137109699
12798,0.7961621137109699
33980,0.7961621137109699
33122,0.7961608379901023
15953,0.7961598166432953
32790,0.7961598166432953
27789,0.7961590629391387
47569,0.796142207030618
34226,0.7961369813720857
44856,0.7961224533279757
57402,0.7961186449000314
50550,0.7961162223754688
42985,0.7961002427558455
51989,0.7960980055935852
44369,0.7960980055935852
57845,0.7960980055935852
17465,0.7960980055935852
8642,0.7960962969155239
20597,0.7960962969155239
22336,0.7960962969155239
34508,0.7960851959865441
10341,0.7960805900969089
44195,0.796072597015136
16895,0.796066573177455
52129,0.7960648359524861
24489,0.796064807276267
35128,0.7960573097112579
32365,0.7960472348232833
39380,0.7960472348232833
28962,0.7960423605223315
26704,0.7960416718306831
22914,0.7960323245727368
26013,0.7960263761945686
20833,0.7960263761945686
6171,0.7960263761945686
23782,0.7960263761945686
39461,0.7960263761945686
24704,0.7960263761945686
53870,0.7960239187124354
38532,0.796023604692445
9542,0.79602294862639
22548,0.7960160660018698
56795,0.796000689180426
55874,0.7959981621598564
26773,0.7959969203570747
42007,0.7959853804409991
6311,0.7959838678443709
17248,0.7959782197863867
34947,0.7959782197863867
56719,0.7959477724652558
46104,0.7959473382464016
50441,0.7959473382464016
47868,0.7959473382464016
58117,0.7959473382464016
44327,0.7959473382464016
18577,0.7959428200998562
55539,0.7959417416761959
55871,0.7959360051400906
47291,0.7959360051400906
3428,0.795933761327076
27244,0.7959210757469153
50999,0.7959167742017926
980,0.7959048955189991
34609,0.7959048955189991
40393,0.7959039461317158
35296,0.7959010084066345
20477,0.7959010084066345
19159,0.7959010084066345
6083,0.7959010084066345
18077,0.7959005996483379
5724,0.7959005996483379
13502,0.7959005996483379
19058,0.7959005996483379
28402,0.7959005996483379
17114,0.7959005996483379
38953,0.7959005996483379
23991,0.7959005996483379
25771,0.7958818188061773
20990,0.7958806228019422
5965,0.7958751094865486
46318,0.7958705894112408
55753,0.7958693314593581
31430,0.7958275539157433
39938,0.7958275539157433
24300,0.7958275539157433
4433,0.7958275539157433
24831,0.7958275539157433
38326,0.7958225674007368
39114,0.7958214923048301
51172,0.7958139104163569
34582,0.7958122437831769
39034,0.7958043895999409
692,0.7957909931261615
25004,0.7957868747914943
3024,0.7957768220937141
514,0.7957671463577356
25351,0.7957671463577356
6798,0.7957671463577356
12884,0.7957671463577356
31053,0.7957671463577356
26330,0.7957671463577356
19769,0.7957671463577356
47015,0.7957658116770067
30863,0.7957654924753346
45630,0.7957637787661784
8644,0.7957433873994691
12623,0.7957381808150571
51441,0.7957377019831985
31353,0.7957375373160099
58813,0.7957356964324462
17700,0.7957317236579944
51768,0.7957281291600149
40938,0.7957185857041961
17691,0.7957185857041961
45861,0.7957185857041961
18470,0.7957094897765588
36469,0.7957080707861154
31454,0.7957080707861154
3099,0.7957080707861154
6393,0.7957080707861154
33427,0.7957059916911378
51681,0.7956936626193787
38851,0.7956873518117377
44709,0.7956718061609654
55943,0.7956718061609654
50072,0.7956718061609654
59361,0.7956718061609654
43148,0.7956718061609654
57782,0.7956718061609654
54968,0.7956718061609654
47706,0.7956706188811892
23206,0.7956564104609297
27918,0.7956549938965989
24084,0.7956490727698906
50590,0.7956459072408794
42501,0.7956447403140083
19001,0.7956414089651392
24939,0.7956390754077398
36617,0.79563439721431
47509,0.7956295945444745
49104,0.7956280733167976
46517,0.7956042631883902
16007,0.7955995337022996
51638,0.7955946448212625
44057,0.7955827937953686
46356,0.7955782295000287
36517,0.7955754747100336
47846,0.7955754747100336
25462,0.7955653506061923
6397,0.7955574991297689
26836,0.7955574991297689
36137,0.7955574991297689
26934,0.7955574991297689
33062,0.7955560095464388
21157,0.7955560095464388
41702,0.7955429030218808
20525,0.7955429030218808
42265,0.7955429030218808
15066,0.7955409393280557
27057,0.7955409393280557
9452,0.7955196314140788
10110,0.7955169255026732
5054,0.7955137099599636
38409,0.7955082061677001
19364,0.7955082061677001
52963,0.7955074952948261
46523,0.7955034130167365
47024,0.7955029493193182
4197,0.7954985299908731
24532,0.7954985299908731
24148,0.7954985299908731
51334,0.7954880659864378
25632,0.7954829158452106
49922,0.7954767669858311
28253,0.7954750141878211
49272,0.7954671108955184
33736,0.7954558763928214
38746,0.7954448156332551
4987,0.7954437538635304
28331,0.7954437538635304
32860,0.795439183001043
4054,0.795439183001043
27690,0.7954332297477824
5192,0.7954332297477824
50571,0.7954184247465786
32517,0.7954182838474714
45758,0.7954121184712196
41268,0.7954102817417099
18319,0.7954089990032313
46076,0.7954018758814085
53012,0.7953935138160773
29722,0.7953893846895604
58188,0.795385122771203
58530,0.7953820086575031
52634,0.7953786463493991
27307,0.7953704278435375
49756,0.7953566173905846
41016,0.7953536822026257
56292,0.7953443635671538
20239,0.7953431671676272
38903,0.7953421493999226
53614,0.7953414348307484
60323,0.795339707361576
53263,0.7953282968840998
48643,0.7953282968840998
16292,0.7953197660730473
14844,0.7953090641461402
32094,0.7953090641461402
27479,0.7953090641461402
44902,0.7953009525588045
26554,0.7953009525588045
55862,0.7952978020680642
6765,0.7952968172307471
14897,0.7952881058596164
41115,0.795285072697831
20428,0.795285072697831
59223,0.7952751802018785
40669,0.7952687681300332
26786,0.7952684290980324
30635,0.7952407375213228
43311,0.7952337491488369
53786,0.7952314446059835
21355,0.7952253170756445
27303,0.7952238274923144
33205,0.7952231416607889
4609,0.7952206448040603
58674,0.7952158395051317
59781,0.7952012399029176
59377,0.7951989531099724
47630,0.7951913398116546
36533,0.795186860547849
23052,0.7951809196340935
38339,0.7951809196340935
7278,0.7951809196340935
16598,0.7951809196340935
1251,0.7951809196340935
1399,0.7951809196340935
2902,0.7951809196340935
6273,0.7951809196340935
26679,0.7951809196340935
19579,0.7951763966401638
63138,0.7951707801109446
31857,0.7951706094413947
566,0.7951706094413947
17656,0.7951701057411796
30005,0.7951701057411796
